package	repo	files	license	binary_rpm	source_rpm
perl-XML-Parser-2.41-10.el7.x86_64	centos-os	1	GPL+ or Artistic	https://vault.centos.org/7.9.2009/os/x86_64/Packages/perl-XML-Parser-2.41-10.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/perl-XML-Parser-2.41-10.el7.src.rpm
perl-libs-5.16.3-299.el7_9.x86_64	centos-updates	1	GPL+ or Artistic	https://vault.centos.org/7.9.2009/updates/x86_64/Packages/perl-libs-5.16.3-299.el7_9.x86_64.rpm	https://vault.centos.org/7.9.2009/updates/Source/SPackages/perl-5.16.3-299.el7_9.src.rpm
perl-threads-1.87-4.el7.x86_64	centos-os	1	GPL+ or Artistic	https://vault.centos.org/7.9.2009/os/x86_64/Packages/perl-threads-1.87-4.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/perl-threads-1.87-4.el7.src.rpm
perl-threads-shared-1.43-6.el7.x86_64	centos-os	1	GPL+ or Artistic	https://vault.centos.org/7.9.2009/os/x86_64/Packages/perl-threads-shared-1.43-6.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/perl-threads-shared-1.43-6.el7.src.rpm
pinentry-0.8.1-17.el7.x86_64	centos-os	1	GPLv2+	https://vault.centos.org/7.9.2009/os/x86_64/Packages/pinentry-0.8.1-17.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/pinentry-0.8.1-17.el7.src.rpm
pkgconfig-0.27.1-4.el7.x86_64	centos-os	1	GPLv2+	https://vault.centos.org/7.9.2009/os/x86_64/Packages/pkgconfig-0.27.1-4.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/pkgconfig-0.27.1-4.el7.src.rpm
plymouth-0.8.9-0.34.20140113.el7.centos.x86_64	centos-os	6	GPLv2+	https://vault.centos.org/7.9.2009/os/x86_64/Packages/plymouth-0.8.9-0.34.20140113.el7.centos.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/plymouth-0.8.9-0.34.20140113.el7.centos.src.rpm
plymouth-core-libs-0.8.9-0.34.20140113.el7.centos.x86_64	centos-os	3	GPLv2+	https://vault.centos.org/7.9.2009/os/x86_64/Packages/plymouth-core-libs-0.8.9-0.34.20140113.el7.centos.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/plymouth-0.8.9-0.34.20140113.el7.centos.src.rpm
policycoreutils-2.5-34.el7.x86_64	centos-os	7	GPLv2	https://vault.centos.org/7.9.2009/os/x86_64/Packages/policycoreutils-2.5-34.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/policycoreutils-2.5-34.el7.src.rpm
polkit-0.112-26.el7_9.1.x86_64	centos-updates	8	LGPLv2+	https://vault.centos.org/7.9.2009/updates/x86_64/Packages/polkit-0.112-26.el7_9.1.x86_64.rpm	https://vault.centos.org/7.9.2009/updates/Source/SPackages/polkit-0.112-26.el7_9.1.src.rpm
polkit-pkla-compat-0.1-4.el7.x86_64	centos-os	2	LGPLv2+	https://vault.centos.org/7.9.2009/os/x86_64/Packages/polkit-pkla-compat-0.1-4.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/polkit-pkla-compat-0.1-4.el7.src.rpm
popt-1.13-16.el7.x86_64	centos-os	1	MIT	https://vault.centos.org/7.9.2009/os/x86_64/Packages/popt-1.13-16.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/popt-1.13-16.el7.src.rpm
postfix-2.10.1-9.el7.x86_64	centos-os	43	IBM and GPLv2+	https://vault.centos.org/7.9.2009/os/x86_64/Packages/postfix-2.10.1-9.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/postfix-2.10.1-9.el7.src.rpm
procps-ng-3.3.10-28.el7.x86_64	centos-os	17	GPL+ and GPLv2 and GPLv2+ and GPLv3+ and LGPLv2+	https://vault.centos.org/7.9.2009/os/x86_64/Packages/procps-ng-3.3.10-28.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/procps-ng-3.3.10-28.el7.src.rpm
psmisc-22.20-17.el7.x86_64	centos-os	5	GPLv2+	https://vault.centos.org/7.9.2009/os/x86_64/Packages/psmisc-22.20-17.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/psmisc-22.20-17.el7.src.rpm
pth-2.0.7-23.el7.x86_64	centos-os	1	LGPLv2+	https://vault.centos.org/7.9.2009/os/x86_64/Packages/pth-2.0.7-23.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/pth-2.0.7-23.el7.src.rpm
pygpgme-0.3-9.el7.x86_64	centos-os	1	LGPLv2+	https://vault.centos.org/7.9.2009/os/x86_64/Packages/pygpgme-0.3-9.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/pygpgme-0.3-9.el7.src.rpm
pyliblzma-0.5.3-11.el7.x86_64	centos-os	1	LGPLv3+	https://vault.centos.org/7.9.2009/os/x86_64/Packages/pyliblzma-0.5.3-11.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/pyliblzma-0.5.3-11.el7.src.rpm
python-2.7.5-92.el7_9.x86_64	centos-updates	1	Python	https://vault.centos.org/7.9.2009/updates/x86_64/Packages/python-2.7.5-92.el7_9.x86_64.rpm	https://vault.centos.org/7.9.2009/updates/Source/SPackages/python-2.7.5-92.el7_9.src.rpm
python-gobject-base-3.22.0-1.el7_4.1.x86_64	centos-os	1	LGPLv2+ and MIT	https://vault.centos.org/7.9.2009/os/x86_64/Packages/python-gobject-base-3.22.0-1.el7_4.1.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/pygobject3-3.22.0-1.el7_4.1.src.rpm
python-libs-2.7.5-92.el7_9.x86_64	centos-updates	67	Python	https://vault.centos.org/7.9.2009/updates/x86_64/Packages/python-libs-2.7.5-92.el7_9.x86_64.rpm	https://vault.centos.org/7.9.2009/updates/Source/SPackages/python-2.7.5-92.el7_9.src.rpm
python-perf-3.10.0-1160.76.1.el7.x86_64	centos-updates	1	GPLv2	https://vault.centos.org/7.9.2009/updates/x86_64/Packages/python-perf-3.10.0-1160.76.1.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/updates/Source/SPackages/kernel-3.10.0-1160.76.1.el7.src.rpm
python-pycurl-7.19.0-19.el7.x86_64	centos-os	1	LGPLv2+ or MIT	https://vault.centos.org/7.9.2009/os/x86_64/Packages/python-pycurl-7.19.0-19.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/python-pycurl-7.19.0-19.el7.src.rpm
python-schedutils-0.4-6.el7.x86_64	centos-os	1	GPLv2	https://vault.centos.org/7.9.2009/os/x86_64/Packages/python-schedutils-0.4-6.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/python-schedutils-0.4-6.el7.src.rpm
qemu-guest-agent-2.12.0-3.el7.x86_64	centos-os	1	GPLv2	https://vault.centos.org/7.9.2009/os/x86_64/Packages/qemu-guest-agent-2.12.0-3.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/qemu-guest-agent-2.12.0-3.el7.src.rpm
qrencode-libs-3.4.1-3.el7.x86_64	centos-os	1	LGPLv2+	https://vault.centos.org/7.9.2009/os/x86_64/Packages/qrencode-libs-3.4.1-3.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/qrencode-3.4.1-3.el7.src.rpm
quota-4.01-19.el7.x86_64	centos-os	12	BSD and LGPLv2+ and GPLv2 and GPLv2+	https://vault.centos.org/7.9.2009/os/x86_64/Packages/quota-4.01-19.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/quota-4.01-19.el7.src.rpm
rcs-5.9.0-7.el7.x86_64	centos-os	3	GPLv3+	https://vault.centos.org/7.9.2009/os/x86_64/Packages/rcs-5.9.0-7.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/rcs-5.9.0-7.el7.src.rpm
rdma-core-22.4-6.el7_9.x86_64	centos-updates	1	GPLv2 or BSD	https://vault.centos.org/7.9.2009/updates/x86_64/Packages/rdma-core-22.4-6.el7_9.x86_64.rpm	https://vault.centos.org/7.9.2009/updates/Source/SPackages/rdma-core-22.4-6.el7_9.src.rpm
readline-6.2-11.el7.x86_64	centos-os	2	GPLv3+	https://vault.centos.org/7.9.2009/os/x86_64/Packages/readline-6.2-11.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/readline-6.2-11.el7.src.rpm
rpcbind-0.2.0-49.el7.x86_64	centos-os	2	BSD	https://vault.centos.org/7.9.2009/os/x86_64/Packages/rpcbind-0.2.0-49.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/rpcbind-0.2.0-49.el7.src.rpm
rpm-4.11.3-48.el7_9.x86_64	centos-updates	4	GPLv2+	https://vault.centos.org/7.9.2009/updates/x86_64/Packages/rpm-4.11.3-48.el7_9.x86_64.rpm	https://vault.centos.org/7.9.2009/updates/Source/SPackages/rpm-4.11.3-48.el7_9.src.rpm
rpm-build-4.11.3-48.el7_9.x86_64	centos-updates	6	GPLv2+	https://vault.centos.org/7.9.2009/updates/x86_64/Packages/rpm-build-4.11.3-48.el7_9.x86_64.rpm	https://vault.centos.org/7.9.2009/updates/Source/SPackages/rpm-4.11.3-48.el7_9.src.rpm
rpm-build-libs-4.11.3-48.el7_9.x86_64	centos-updates	2	GPLv2+ and LGPLv2+ with exceptions	https://vault.centos.org/7.9.2009/updates/x86_64/Packages/rpm-build-libs-4.11.3-48.el7_9.x86_64.rpm	https://vault.centos.org/7.9.2009/updates/Source/SPackages/rpm-4.11.3-48.el7_9.src.rpm
rpm-libs-4.11.3-48.el7_9.x86_64	centos-updates	2	GPLv2+ and LGPLv2+ with exceptions	https://vault.centos.org/7.9.2009/updates/x86_64/Packages/rpm-libs-4.11.3-48.el7_9.x86_64.rpm	https://vault.centos.org/7.9.2009/updates/Source/SPackages/rpm-4.11.3-48.el7_9.src.rpm
rpm-python-4.11.3-48.el7_9.x86_64	centos-updates	3	GPLv2+	https://vault.centos.org/7.9.2009/updates/x86_64/Packages/rpm-python-4.11.3-48.el7_9.x86_64.rpm	https://vault.centos.org/7.9.2009/updates/Source/SPackages/rpm-4.11.3-48.el7_9.src.rpm
rpm-sign-4.11.3-48.el7_9.x86_64	centos-updates	1	GPLv2+	https://vault.centos.org/7.9.2009/updates/x86_64/Packages/rpm-sign-4.11.3-48.el7_9.x86_64.rpm	https://vault.centos.org/7.9.2009/updates/Source/SPackages/rpm-4.11.3-48.el7_9.src.rpm
rsh-0.17-80.el7.x86_64	centos-os	4	BSD	https://vault.centos.org/7.9.2009/os/x86_64/Packages/rsh-0.17-80.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/rsh-0.17-80.el7.src.rpm
rsync-3.1.2-11.el7_9.x86_64	centos-updates	1	GPLv3+	https://vault.centos.org/7.9.2009/updates/x86_64/Packages/rsync-3.1.2-11.el7_9.x86_64.rpm	https://vault.centos.org/7.9.2009/updates/Source/SPackages/rsync-3.1.2-11.el7_9.src.rpm
rsyslog-8.24.0-57.el7_9.3.x86_64	centos-updates	35	(GPLv3+ and ASL 2.0)	https://vault.centos.org/7.9.2009/updates/x86_64/Packages/rsyslog-8.24.0-57.el7_9.3.x86_64.rpm	https://vault.centos.org/7.9.2009/updates/Source/SPackages/rsyslog-8.24.0-57.el7_9.3.src.rpm
screen-4.1.0-0.27.20120314git3c2946.el7_9.x86_64	centos-updates	1	GPLv2+	https://vault.centos.org/7.9.2009/updates/x86_64/Packages/screen-4.1.0-0.27.20120314git3c2946.el7_9.x86_64.rpm	https://vault.centos.org/7.9.2009/updates/Source/SPackages/screen-4.1.0-0.27.20120314git3c2946.el7_9.src.rpm
sed-4.2.2-7.el7.x86_64	centos-os	1	GPLv3+	https://vault.centos.org/7.9.2009/os/x86_64/Packages/sed-4.2.2-7.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/sed-4.2.2-7.el7.src.rpm
sg3_utils-1.37-19.el7.x86_64	centos-os	56	GPLv2+ and BSD	https://vault.centos.org/7.9.2009/os/x86_64/Packages/sg3_utils-1.37-19.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/sg3_utils-1.37-19.el7.src.rpm
sg3_utils-libs-1.37-19.el7.x86_64	centos-os	1	GPLv2+ and BSD	https://vault.centos.org/7.9.2009/os/x86_64/Packages/sg3_utils-libs-1.37-19.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/sg3_utils-1.37-19.el7.src.rpm
shadow-utils-4.6-5.el7.x86_64	centos-os	23	BSD and GPLv2+	https://vault.centos.org/7.9.2009/os/x86_64/Packages/shadow-utils-4.6-5.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/shadow-utils-4.6-5.el7.src.rpm
shared-mime-info-1.8-5.el7.x86_64	centos-os	1	GPLv2+	https://vault.centos.org/7.9.2009/os/x86_64/Packages/shared-mime-info-1.8-5.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/shared-mime-info-1.8-5.el7.src.rpm
slang-2.2.4-11.el7.x86_64	centos-os	1	GPLv2+	https://vault.centos.org/7.9.2009/os/x86_64/Packages/slang-2.2.4-11.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/slang-2.2.4-11.el7.src.rpm
spax-1.5.2-13.el7.x86_64	centos-os	1	CDDL	https://vault.centos.org/7.9.2009/os/x86_64/Packages/spax-1.5.2-13.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/star-1.5.2-13.el7.src.rpm
sqlite-3.7.17-8.el7_7.1.x86_64	centos-os	2	Public Domain	https://vault.centos.org/7.9.2009/os/x86_64/Packages/sqlite-3.7.17-8.el7_7.1.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/sqlite-3.7.17-8.el7_7.1.src.rpm
strace-4.24-6.el7.x86_64	centos-os	1	LGPL-2.1+ and GPL-2.0+	https://vault.centos.org/7.9.2009/os/x86_64/Packages/strace-4.24-6.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/strace-4.24-6.el7.src.rpm
subversion-1.7.14-16.el7.x86_64	centos-os	8	ASL 2.0	https://vault.centos.org/7.9.2009/os/x86_64/Packages/subversion-1.7.14-16.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/subversion-1.7.14-16.el7.src.rpm
subversion-libs-1.7.14-16.el7.x86_64	centos-os	15	ASL 2.0	https://vault.centos.org/7.9.2009/os/x86_64/Packages/subversion-libs-1.7.14-16.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/subversion-1.7.14-16.el7.src.rpm
sudo-1.8.23-10.el7_9.2.x86_64	centos-updates	3	ISC	https://vault.centos.org/7.9.2009/updates/x86_64/Packages/sudo-1.8.23-10.el7_9.2.x86_64.rpm	https://vault.centos.org/7.9.2009/updates/Source/SPackages/sudo-1.8.23-10.el7_9.2.src.rpm
swig-2.0.10-5.el7.x86_64	centos-os	2	GPLv3+ and BSD	https://vault.centos.org/7.9.2009/os/x86_64/Packages/swig-2.0.10-5.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/swig-2.0.10-5.el7.src.rpm
systemd-219-78.el7_9.7.x86_64	centos-updates	84	LGPLv2+ and MIT and GPLv2+	https://vault.centos.org/7.9.2009/updates/x86_64/Packages/systemd-219-78.el7_9.7.x86_64.rpm	https://vault.centos.org/7.9.2009/updates/Source/SPackages/systemd-219-78.el7_9.7.src.rpm
systemd-libs-219-78.el7_9.7.x86_64	centos-updates	9	LGPLv2+ and MIT	https://vault.centos.org/7.9.2009/updates/x86_64/Packages/systemd-libs-219-78.el7_9.7.x86_64.rpm	https://vault.centos.org/7.9.2009/updates/Source/SPackages/systemd-219-78.el7_9.7.src.rpm
systemtap-devel-4.0-13.el7.x86_64	centos-os	2	GPLv2+	https://vault.centos.org/7.9.2009/os/x86_64/Packages/systemtap-devel-4.0-13.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/systemtap-4.0-13.el7.src.rpm
systemtap-runtime-4.0-13.el7.x86_64	centos-os	7	GPLv2+	https://vault.centos.org/7.9.2009/os/x86_64/Packages/systemtap-runtime-4.0-13.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/systemtap-4.0-13.el7.src.rpm
sysvinit-tools-2.88-14.dsf.el7.x86_64	centos-os	4	GPLv2+	https://vault.centos.org/7.9.2009/os/x86_64/Packages/sysvinit-tools-2.88-14.dsf.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/sysvinit-2.88-14.dsf.el7.src.rpm
tar-1.26-35.el7.x86_64	centos-os	1	GPLv3+	https://vault.centos.org/7.9.2009/os/x86_64/Packages/tar-1.26-35.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/tar-1.26-35.el7.src.rpm
tcl-8.5.13-8.el7.x86_64	centos-os	2	TCL	https://vault.centos.org/7.9.2009/os/x86_64/Packages/tcl-8.5.13-8.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/tcl-8.5.13-8.el7.src.rpm
tcp_wrappers-7.6-77.el7.x86_64	centos-os	4	BSD	https://vault.centos.org/7.9.2009/os/x86_64/Packages/tcp_wrappers-7.6-77.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/tcp_wrappers-7.6-77.el7.src.rpm
tcp_wrappers-libs-7.6-77.el7.x86_64	centos-os	1	BSD	https://vault.centos.org/7.9.2009/os/x86_64/Packages/tcp_wrappers-libs-7.6-77.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/tcp_wrappers-7.6-77.el7.src.rpm
teamd-1.29-3.el7.x86_64	centos-os	3	LGPLv2+	https://vault.centos.org/7.9.2009/os/x86_64/Packages/teamd-1.29-3.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/libteam-1.29-3.el7.src.rpm
time-1.7-45.el7.x86_64	centos-os	1	GPLv2+	https://vault.centos.org/7.9.2009/os/x86_64/Packages/time-1.7-45.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/time-1.7-45.el7.src.rpm
trousers-0.3.14-2.el7.x86_64	centos-os	2	BSD	https://vault.centos.org/7.9.2009/os/x86_64/Packages/trousers-0.3.14-2.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/trousers-0.3.14-2.el7.src.rpm
unzip-6.0-24.el7_9.x86_64	centos-updates	4	BSD	https://vault.centos.org/7.9.2009/updates/x86_64/Packages/unzip-6.0-24.el7_9.x86_64.rpm	https://vault.centos.org/7.9.2009/updates/Source/SPackages/unzip-6.0-24.el7_9.src.rpm
ustr-1.0.4-16.el7.x86_64	centos-os	1	MIT or LGPLv2+ or BSD	https://vault.centos.org/7.9.2009/os/x86_64/Packages/ustr-1.0.4-16.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/ustr-1.0.4-16.el7.src.rpm
util-linux-2.23.2-65.el7_9.1.x86_64	centos-updates	97	GPLv2 and GPLv2+ and LGPLv2+ and BSD with advertising and Public Domain	https://vault.centos.org/7.9.2009/updates/x86_64/Packages/util-linux-2.23.2-65.el7_9.1.x86_64.rpm	https://vault.centos.org/7.9.2009/updates/Source/SPackages/util-linux-2.23.2-65.el7_9.1.src.rpm
vim-common-7.4.629-7.el7.x86_64	centos-os	1	Vim	https://vault.centos.org/7.9.2009/os/x86_64/Packages/vim-common-7.4.629-7.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/vim-7.4.629-7.el7.src.rpm
vim-enhanced-7.4.629-8.el7_9.x86_64	centos-updates	1	Vim	https://vault.centos.org/7.9.2009/updates/x86_64/Packages/vim-enhanced-7.4.629-8.el7_9.x86_64.rpm	https://vault.centos.org/7.9.2009/updates/Source/SPackages/vim-7.4.629-8.el7_9.src.rpm
vim-minimal-7.4.629-8.el7_9.x86_64	centos-updates	1	Vim	https://vault.centos.org/7.9.2009/updates/x86_64/Packages/vim-minimal-7.4.629-8.el7_9.x86_64.rpm	https://vault.centos.org/7.9.2009/updates/Source/SPackages/vim-7.4.629-8.el7_9.src.rpm
virt-what-1.18-4.el7_9.1.x86_64	centos-updates	1	GPLv2+	https://vault.centos.org/7.9.2009/updates/x86_64/Packages/virt-what-1.18-4.el7_9.1.x86_64.rpm	https://vault.centos.org/7.9.2009/updates/Source/SPackages/virt-what-1.18-4.el7_9.1.src.rpm
wget-1.14-18.el7_6.1.x86_64	centos-os	1	GPLv3+	https://vault.centos.org/7.9.2009/os/x86_64/Packages/wget-1.14-18.el7_6.1.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/wget-1.14-18.el7_6.1.src.rpm
which-2.20-7.el7.x86_64	centos-os	1	GPLv3	https://vault.centos.org/7.9.2009/os/x86_64/Packages/which-2.20-7.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/which-2.20-7.el7.src.rpm
wpa_supplicant-2.6-12.el7_9.2.x86_64	centos-updates	4	BSD	https://vault.centos.org/7.9.2009/updates/x86_64/Packages/wpa_supplicant-2.6-12.el7_9.2.x86_64.rpm	https://vault.centos.org/7.9.2009/updates/Source/SPackages/wpa_supplicant-2.6-12.el7_9.2.src.rpm
xfsprogs-4.5.0-22.el7.x86_64	centos-os	13	GPL+ and LGPLv2+	https://vault.centos.org/7.9.2009/os/x86_64/Packages/xfsprogs-4.5.0-22.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/xfsprogs-4.5.0-22.el7.src.rpm
xz-5.2.2-2.el7_9.x86_64	centos-updates	2	LGPLv2+	https://vault.centos.org/7.9.2009/updates/x86_64/Packages/xz-5.2.2-2.el7_9.x86_64.rpm	https://vault.centos.org/7.9.2009/updates/Source/SPackages/xz-5.2.2-2.el7_9.src.rpm
xz-libs-5.2.2-2.el7_9.x86_64	centos-updates	1	LGPLv2+	https://vault.centos.org/7.9.2009/updates/x86_64/Packages/xz-libs-5.2.2-2.el7_9.x86_64.rpm	https://vault.centos.org/7.9.2009/updates/Source/SPackages/xz-5.2.2-2.el7_9.src.rpm
yum-metadata-parser-1.1.4-10.el7.x86_64	centos-os	1	GPLv2	https://vault.centos.org/7.9.2009/os/x86_64/Packages/yum-metadata-parser-1.1.4-10.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/yum-metadata-parser-1.1.4-10.el7.src.rpm
zip-3.0-11.el7.x86_64	centos-os	4	BSD	https://vault.centos.org/7.9.2009/os/x86_64/Packages/zip-3.0-11.el7.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/zip-3.0-11.el7.src.rpm
zlib-1.2.7-20.el7_9.x86_64	centos-updates	1	zlib and Boost	https://vault.centos.org/7.9.2009/updates/x86_64/Packages/zlib-1.2.7-20.el7_9.x86_64.rpm	https://vault.centos.org/7.9.2009/updates/Source/SPackages/zlib-1.2.7-20.el7_9.src.rpm
zsh-5.0.2-34.el7_8.2.x86_64	centos-os	33	MIT	https://vault.centos.org/7.9.2009/os/x86_64/Packages/zsh-5.0.2-34.el7_8.2.x86_64.rpm	https://vault.centos.org/7.9.2009/os/Source/SPackages/zsh-5.0.2-34.el7_8.2.src.rpm
